date,protocol,program_name,app_name,top_level_name,net_dollar_flow,net_price_stock_change,last_price_net_dollar_flow,usd_value,tvl_change,error,cumul_net_dollar_flow,cumul_last_price_net_dollar_flow,cumul_net_price_stock_change,program_name_join,protocol_join,app_name_join,top_level_name_join,include_in_summary,op_source,start_date,end_date,num_op,cumul_net_dollar_flow_if_ended,cumul_last_price_net_dollar_flow_if_ended,program_rank_desc,cumul_net_dollar_flow_at_program_end,cumul_last_price_net_dollar_flow_at_program_end,cumul_net_price_stock_change_at_program_end,num_op_at_program_end,cumul_net_dollar_flow_if_ended_at_program_end,cumul_last_price_net_dollar_flow_if_ended_at_program_end,period
2023-01-31 00:00:00,beefy,Beefy*,beefy finance,Beefy*,-1307849.3581800014,0.0,-1307849.3581800014,54133011.75102,-1307849.3581800014,0.0,22525053.991019998,22525053.991019998,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,19,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2023-02-01 00:00:00,beefy,Beefy*,beefy finance,Beefy*,807038.954520002,0.0,807038.954520002,54940050.70554,807038.954520002,0.0,23332092.94554,23332092.94554,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,18,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2023-02-02 00:00:00,beefy,Beefy*,beefy finance,Beefy*,1601993.3858999982,0.0,1601993.3858999982,56542044.09144,1601993.3858999982,0.0,24934086.331439998,24934086.331439998,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,17,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2023-02-03 00:00:00,beefy,Beefy*,beefy finance,Beefy*,78589.77582000196,0.0,78589.77582000196,56620633.86726,78589.77582000196,0.0,25012676.10726,25012676.10726,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,16,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2023-02-04 00:00:00,beefy,Beefy*,beefy finance,Beefy*,-499668.7372599989,0.0,-499668.7372599989,56120965.13,-499668.7372599989,0.0,24513007.37,24513007.37,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,15,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2023-02-05 00:00:00,beefy,Beefy*,beefy finance,Beefy*,1883507.5188599974,0.0,1883507.5188599974,58004472.64886,1883507.5188599974,0.0,26396514.88886,26396514.88886,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,14,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2023-02-06 00:00:00,beefy,Beefy*,beefy finance,Beefy*,-279755.84910999984,0.0,-279755.84910999984,57724716.79975,-279755.84910999984,0.0,26116759.03975,26116759.03975,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,13,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2023-02-07 00:00:00,beefy,Beefy*,beefy finance,Beefy*,-2199632.5250900015,0.0,-2199632.5250900015,55525084.27466,-2199632.5250900015,0.0,23917126.514659997,23917126.514659997,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,12,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2023-02-08 00:00:00,beefy,Beefy*,beefy finance,Beefy*,2198964.5947699994,0.0,2198964.5947699994,57724048.86943,2198964.5947699994,0.0,26116091.109429996,26116091.109429996,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,11,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2023-02-09 00:00:00,beefy,Beefy*,beefy finance,Beefy*,-682097.4494299963,0.0,-682097.4494299963,57041951.42,-682097.4494299963,0.0,25433993.66,25433993.66,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,10,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2023-02-10 00:00:00,beefy,Beefy*,beefy finance,Beefy*,-150331.1499999985,0.0,-150331.1499999985,56891620.27,-150331.1499999985,0.0,25283662.51,25283662.51,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,9,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2023-02-11 00:00:00,beefy,Beefy*,beefy finance,Beefy*,2188872.044359997,0.0,2188872.044359997,59080492.31436,2188872.044359997,0.0,27472534.55436,27472534.55436,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,8,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2023-02-12 00:00:00,beefy,Beefy*,beefy finance,Beefy*,2318297.2856400013,0.0,2318297.2856400013,61398789.6,2318297.2856400013,0.0,29790831.84,29790831.84,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,7,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2023-02-13 00:00:00,beefy,Beefy*,beefy finance,Beefy*,-27515.956560000777,0.0,-27515.956560000777,61371273.64344,-27515.956560000777,0.0,29763315.88344,29763315.88344,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,6,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2023-02-14 00:00:00,beefy,Beefy*,beefy finance,Beefy*,2514001.836559996,0.0,2514001.836559996,63885275.48,2514001.836559996,0.0,32277317.719999995,32277317.719999995,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,5,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2023-02-15 00:00:00,beefy,Beefy*,beefy finance,Beefy*,439648.80362000316,0.0,439648.80362000316,64324924.28362,439648.80362000316,0.0,32716966.52362,32716966.52362,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,4,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2023-02-16 00:00:00,beefy,Beefy*,beefy finance,Beefy*,3533677.514660001,0.0,3533677.514660001,67858601.79828,3533677.514660001,0.0,36250644.038279995,36250644.038279995,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,3,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2023-02-17 00:00:00,beefy,Beefy*,beefy finance,Beefy*,-944505.259300001,0.0,-944505.259300001,66914096.53898,-944505.259300001,0.0,35306138.77898,35306138.77898,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,2,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2023-02-17 10:59:35,beefy,Beefy*,beefy finance,Beefy*,347130.40937999636,0.0,347130.40937999636,67261226.94836,347130.40937999636,0.0,35653269.18835999,35653269.18835999,0.0,Beefy,beefy,beefy finance,Beefy,1,Gov Fund - Season 1,2022-10-24,,325000.0,,,1,35653269.18835999,35653269.18835999,0.0,325000.0,0.0,0.0,During Program
2022-10-25 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,0.0,-1251.5199999999977,0.0,55317.18432,,,0.0,0.0,-1251.5199999999977,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,117,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-10-26 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,0.0,2753.3440100000084,0.0,58070.52833,2753.3440100000007,-7.73070496506989e-12,0.0,0.0,1501.8240100000107,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,116,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-10-27 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,346617.52331352903,4004.8640164709286,324255.10248743586,408692.91566,350622.38733,5.820766091346741e-11,346617.52331352903,324255.10248743586,5506.68802647094,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,115,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-10-28 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,453939.25903948146,-13183.64242948146,469070.5676608908,849448.53227,440755.61660999997,-5.820766091346741e-11,800556.7823530105,793325.6701483267,-7676.954403010521,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,114,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-10-29 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,-68842.98569464241,3539.368874642375,-68557.33015312994,784144.91545,-65303.616819999996,4.3655745685100555e-11,731713.7966583681,724768.3399951968,-4137.585528368146,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,113,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-10-30 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,-20227.872318947135,35790.84674894722,-19344.90963869628,799707.88988,15562.97443000006,-2.1827872842550278e-11,711485.924339421,705423.4303565004,31653.261220579072,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,112,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-10-31 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,90159.45297107489,-25387.552051074974,93115.50060843569,864479.7908,64771.90091999993,1.4551915228366852e-11,801645.3773104958,798538.9309649362,6265.709169504098,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,111,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-01 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,-21561.948374518764,28343.599704518765,-20877.442076770996,871261.44213,6781.651330000022,2.1827872842550278e-11,780083.428935977,777661.4888881651,34609.30887402286,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,110,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-02 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,72400.3329924237,-3457.3866724237446,72688.78053400043,940204.38845,68942.94631999999,2.9103830456733704e-11,852483.7619284007,850350.2694221656,31151.922201599118,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,109,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-03 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,25526.085302529285,-37458.34217252911,26585.258966629077,928272.13158,-11932.256869999925,-9.822542779147625e-11,878009.8472309301,876935.5283887946,-6306.419970929994,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,108,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-04 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,-173190.18697201074,19258.75790201062,-169670.0612231591,774340.70251,-153931.42907000007,5.820766091346741e-11,704819.6602589193,707265.4671656355,12952.337931080627,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,107,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-05 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,5066.8786199583565,72397.70796004169,4633.651079952123,851805.28909,77464.58658,-4.3655745685100555e-11,709886.5388788776,711899.1182455877,85350.04589112231,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,106,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-06 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,11252.582219973492,-15832.812059973492,11465.699307405835,847225.05925,-4580.229839999927,7.275957614183426e-11,721139.1210988512,723364.8175529935,69517.23383114883,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,105,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-07 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,1672.9343664145,-35301.044126414534,1745.6706431957755,813596.94949,-33628.10976000002,1.4551915228366852e-11,722812.0554652656,725110.4881961893,34216.1897047343,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,104,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-08 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,-19328.33107320444,19294.78931320444,-18880.570507864675,813563.40773,-33.541760000051,-5.093170329928398e-11,703483.7243920612,706229.9176883246,53510.97901793874,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,103,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-09 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,-104183.89598400006,-153917.40146599992,-128493.471714295,555462.11028,-258101.29744999995,2.9103830456733704e-11,599299.8284080612,577736.4459740296,-100406.42244806117,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,102,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-10 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,-70261.19219329386,-87286.9030467061,-83360.73650099998,397914.01504,-157548.09524,-5.820766091346741e-11,529038.6362147673,494375.70947302965,-187693.32549476728,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,101,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-11 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,2927.823575426699,38217.73026457326,2671.261715684583,439059.56888,41145.55383999995,-1.4551915228366852e-11,531966.459790194,497046.9711887142,-149475.595230194,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,100,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-12 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,48637.655824,-22631.936544000007,51281.00668446719,465065.28816,26005.71928000002,2.546585164964199e-11,580604.1156141941,548327.9778731815,-172107.531774194,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,99,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-13 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,6859.242438162414,-58133.16102816244,7839.134215200001,413791.36957,-51273.918590000016,7.275957614183426e-12,587463.3580523564,556167.1120883814,-230240.69280235644,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,98,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-14 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,213739.5179506773,-10280.530910677222,219185.1107591034,617250.35661,203458.98704000004,-5.820766091346741e-11,801202.8760030337,775352.2228474848,-240521.2237130337,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,97,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-15 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,-3321.8097989826933,78630.61866898257,-2946.4640590161957,692559.16548,75308.80886999995,7.275957614183426e-11,797881.066204051,772405.7587884687,-161890.6050440511,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,96,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-16 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,13309.700532907875,7825.5272870922,13160.988795231546,713694.3933,21135.22782000003,-4.3655745685100555e-11,811190.7667369589,785566.7475837001,-154065.0777569589,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,95,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-17 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,-42598.84637456937,7974.239044569383,-42128.140888992006,679069.78597,-34624.60733000003,-3.637978807091713e-11,768591.9203623895,743438.6066947081,-146090.83871238952,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,94,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-18 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,-55821.6516957911,-26262.36740420886,-58067.35032643082,596985.76687,-82084.01909999992,4.3655745685100555e-11,712770.2686665985,685371.2563682774,-172353.2061165984,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,93,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-19 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,-35329.507675156376,3430.952675156306,-35127.62477462379,565087.21187,-31898.55500000005,1.8189894035458565e-11,677440.760991442,650243.6315936536,-168922.25344144207,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,92,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-20 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,21885.40044287294,7.127027088727413e-06,21885.400442596914,586972.61232,21885.400449999957,-7.275957614183426e-12,699326.161434315,672129.0320362505,-168922.25343431503,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,91,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-21 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,11891.94466318338,-23478.904503183272,12387.442357710946,575385.65248,-11586.959839999909,-1.6370904631912708e-11,711218.1060974984,684516.4743939614,-192401.15793749833,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,90,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-22 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,-5870.8957509666,-23974.402189033488,-6126.152087991443,545540.35454,-29845.297940000077,1.0913936421275139e-11,705347.2103465318,678390.32230597,-216375.5601265318,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,89,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-23 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,782.5080419111572,27107.595268088913,745.4662410957328,573430.45785,27890.103310000035,-3.637978807091713e-11,706129.718388443,679135.7885470657,-189267.9648584429,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,88,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-24 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,9671.40530379243,13572.318526207586,9447.78899623514,596674.18168,23243.72383000003,1.4551915228366852e-11,715801.1236922353,688583.5775433008,-175695.6463322353,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,87,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-25 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,1944.005001308586,-6897.967421308579,1966.741901918833,591720.21926,-4953.962419999996,-3.637978807091713e-12,717745.128693544,690550.3194452197,-182593.61375354388,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,86,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-26 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,28246.516667753924,-7.753983208184541e-06,28246.51666812407,619966.73592,28246.516659999965,2.546585164964199e-11,745991.6453612979,718796.8361133437,-182593.61376129786,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,85,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-27 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,61594.36083583381,-14502.145865833838,63069.67486745068,667058.95089,47092.21496999997,0.0,807586.0061971317,781866.5109807944,-197095.75962713172,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,84,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-28 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,107350.59891211057,3994.364967889504,106711.60725311204,778403.91477,111344.96388000005,-1.4551915228366852e-11,914936.6051092423,888578.1182339065,-193101.3946592422,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,83,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-29 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,-61691.109068835336,-18533.426531164776,-63195.77026472319,698179.37917,-80224.53560000006,5.820766091346741e-11,853245.496040407,825382.3479691832,-211634.82119040698,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,82,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-11-30 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,-20988.66286644977,21285.956676449867,-20367.69650961168,698476.67298,297.29381000006106,-3.637978807091713e-11,832256.8331739572,805014.6514595716,-190348.86451395712,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,81,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-12-01 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,-167879.1683811292,20664.990321129117,-163055.05434803283,551262.49492,-147214.17806000006,0.0,664377.664792828,641959.5971115388,-169683.874192828,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,80,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-12-02 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,97376.58044647507,-3168.175246475024,97939.45085159197,645470.90012,94208.40520000004,-1.4551915228366852e-11,761754.245239303,739899.0479631308,-172852.04943930302,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,79,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-12-03 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,62181.72053252316,11193.136987476839,61121.804842449186,718845.75764,73374.85751999996,-4.3655745685100555e-11,823935.9657718262,801020.8528055799,-161658.91245182618,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,78,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
2022-12-04 00:00:00,synthetix,Synthetix - SNX Bridge: Hop,synthetix,SNX Bridge: Hop,60478.66695217804,-16337.403582178058,61885.1475789245,762987.02101,44141.26337000006,7.275957614183426e-11,884414.6327240042,862906.0003845044,-177996.31603400424,Synthetix - SNX Bridge: Hop,synthetix,synthetix,SNX Bridge: Hop,1,Gov Fund - Phase 0,2022-10-25,,73928.57142857142,,,77,1075748.3554835254,1029927.1786914034,159039.0261964748,73928.57142857142,0.0,0.0,During Program
